url	Claim	Trust
https://www.snopes.com/fact-check/trumps-jail-mugshot/	A photograph authentically shows former U.S. President Donald Trump's police mugshot from April 4, 2023, that media outlets weren't reporting on.	false
https://www.snopes.com/fact-check/musk-increase-fee-twitter-blue-15-month/	In early April 2023, Elon Musk increased the fee for Twitter Blue to $15 per month.	false
https://www.snopes.com/fact-check/nato-command-center-strike/	In early March 2023, Russian forces used a Khinzal hypersonic missile to strike an underground NATO command center, killing up to 300 people including at least 40 high level foreign advisors.	false
https://www.snopes.com/fact-check/george-floyd-comment-trans-people/	George Floyd made an offensive comment about trans people on Twitter in 2011.	false
https://www.snopes.com/fact-check/oprah-winfrey-harvey-weinstein-house/	"Oprah Winfrey brushed off accusations against Hollywood producer Harvey Weinstein, saying ""this is just how it is"" for people who want to get ahead in the media industry."	false
https://www.snopes.com/fact-check/what-happiness-looks-like/	A viral animation shows a myosin molecule transporting endorphins, which can be thought of as a visual representation of the feeling of happiness.	false
https://www.snopes.com/fact-check/communist-rules-for-revolution/	"A list of ""Communist Rules for Revolution"" was discovered by Allied forces in Germany in 1919."	false
https://www.snopes.com/fact-check/did-ron-desantis-annouce-his-2024-presidential-campaign/	In March 2023, Florida Gov. Ron DeSantis announced his upcoming presidential campaign.	false
https://www.snopes.com/fact-check/ukraine-soldiers-terrorize-mom-child-mfa/	"A video shows Ukrainian military ""berate and shoot"" at a mother and child ""simply for speaking Russian."""	false
https://www.snopes.com/fact-check/nashville-shooting-trans-evil/	"On March 29, 2023, Nashville TV station WSMV-TV tweeted that the father of a 9-year-old girl who was killed in The Covenant School released a statement to reporters calling “for an end to tolerance” and vowing to fight ""for the end of the trans evil."""	false
https://www.snopes.com/fact-check/hillary-clinton-respond-donald-trump-indictment/	On March 30, Hillary Clinton responded to Donald Trump on his social platform Truth Social about his indictment the day before on hush-money charges.	false
https://www.snopes.com/fact-check/ron-desantis-trump-gop-candidate/	"After former U.S. President Trump was indicted on hush-money charges on March 30, 2023, a video was recorded of Florida Gov. Ron DeSantis saying ""people have no choice but to accept"" him as a GOP presidential candidate, exclaiming ""Hail Hydra!"""	false
https://www.snopes.com/fact-check/greene-hitler-christianity-quote/	"Echoing Adolf Hitler's exact words from 1928, U.S. Rep. Marjorie Taylor said, ""We tolerate no one in our ranks who attacks the ideas of Christianity. Our movement is Christian."""	false
https://www.snopes.com/fact-check/biden-harris-celebrate-trumps-indictment/	Photographs shared to Twitter authentically show President Joe Biden and Vice President Kamala Harris celebrating in the White House as news broke of former President Trump’s indictment.	false
https://www.snopes.com/fact-check/monstrous-paws-alabama/	A trail cam in Alabama snapped a photograph of an unknown creature's horrifying feet in March 2018.	false
https://www.snopes.com/fact-check/will-smith-cleansing-america-trump-supporters/	"Will Smith advocated ""cleansing"" the United States of Trump supporters with the words, “We get to know who people are and now we get to cleanse it out of our country.”"	false
https://www.snopes.com/fact-check/false-id-audrey-hale/	"Photographs, including one in which a person is holding a ""trans rights or else"" sign, authentically show the Nashville school shooting suspect Audrey Hale."	false
https://www.snopes.com/fact-check/biden-given-vial-of-childs-blood/	A video shows a child handing U.S. President Joe Biden a vial of blood.	false
https://www.snopes.com/fact-check/devils-voice-tv-aug-29-1968/	"""On August 29th, 1968, all the televisions in America were shut down. There was a murmuring on the TV that some believe was the devil's voice. The televisions were off for about 25 seconds. No one knows what the issue was and no one knows what the sound was from the TVs."""	false
https://www.snopes.com/fact-check/female-school-shooter/	Until the March 27, 2023, Tennessee school shooting, all U.S. school shootings were carried out by men.	false
https://www.snopes.com/fact-check/samantha-hyde-tennessee-school-shooter/	The name of the female suspect shot and killed by police in the March 27, 2023, school shooting in Nashville, Tennessee was Samantha Hyde.	false
https://www.snopes.com/fact-check/school-bus-driver-heart-attack-video/	A viral video shows a school bus driver suffering a heart attack caused by a COVID-19 vaccine.	false
https://www.snopes.com/fact-check/hail-satan-hidden-10000-bill/	"The phrase ""Hail Satan"" was embossed on the U.S. $10,000 bill."	false
https://www.snopes.com/fact-check/not-real-photo-pope-in-puffy-coat/	A viral photo showing Pope Francis in a white puffer jacket is authentic.	false
https://www.snopes.com/fact-check/photograph-elon-musk-holding-hands-aoc/	Photographs show Twitter CEO Elon Musk holding hands with U.S. Rep. Alexandria Ocasio-Cortez and Mary Barra, CEO of General Motors.	false
https://www.snopes.com/fact-check/bill-gates-transitioning-breasts/	A video shows Bill Gates with breast implants, or transitioning from a man to a woman.	false
https://www.snopes.com/fact-check/did-congress-officially-ban-tiktok/	As of March 23, 2023, the video platform TikTok had been banned from general use in the U.S.	false
https://www.snopes.com/fact-check/putins-chin-body-double/	A photograph of Russian President Vladimir Putin on a visit to Mariupol in which his chin appears noticeably different from other photos of him, proves that he uses a body double.	false
https://www.snopes.com/fact-check/bruce-lee-ping-pong/	A video clip shows martial arts star Bruce Lee expertly playing ping-pong using nunchaku rather than a paddle.	false
https://www.snopes.com/fact-check/dave-busters-chappelle-busta-rhymes/	Bar and restaurant chain Dave & Busters was founded by comedian Dave Chappelle and rapper Busta Rhymes.	false
https://www.snopes.com/fact-check/coca-cola-try-to-be-less-white/	"In February 2021, Coca-Cola launched a new can design featuring the phrase ""Try to be less white."""	false
https://www.snopes.com/fact-check/donald-trump-mugshot-arrest/	A booking mugshot authentically shows former U.S. President Donald Trump wearing an orange, jail jumpsuit.	false
https://www.snopes.com/fact-check/egg-balancing-on-the-equinox/	A special property of the equinox allows eggs (or brooms) to be balanced on their ends that day.	false
https://www.snopes.com/fact-check/nashville-school-shooting-wasnt-false-flag/	The Nashville Covenant School shooting on March 27, 2023, was a “false flag.”	false
https://www.snopes.com/fact-check/tesla-elon-musk-twitter/	On Jan. 7, 2023, Elon Musk deleted a Twitter thread from his personal account about how safe Tesla cars are.	false
https://www.snopes.com/fact-check/has-donald-trump-been-arrested/	On March 21, 2023, former U.S. President Donald Trump was arrested on suspicion of his alleged involvement in hush-money payments made on his behalf.	false
https://www.snopes.com/fact-check/no-this-isnt-footage-from-war-in-ukraine/	A video from March 20, 2023, showed footage from the Russian war in Ukraine.	false
https://www.snopes.com/fact-check/trump-getting-arrested-ai-image/	An image shared to Twitter on March 18, 2023, authentically showed former President Donald Trump being arrested at Mar-a-Lago.	false
https://www.snopes.com/fact-check/testicles-childbirth-pain-comparison/	Getting hit in the testicles is hundreds of times more painful than labor or childbirth.	false
https://www.snopes.com/fact-check/mrbeast-death-hoax/	YouTuber MrBeast died in March 2023.	false
https://www.snopes.com/fact-check/saint-patrick-twa-pygmy-ireland/	St. Patrick led the genocide of a contingent of Twa 'pygmies' from Central Africa, who were the original inhabitants of Ireland.	false
https://www.snopes.com/fact-check/zelensky-congress-flag/	"A flag given to U.S. House Speaker Pelosi and Vice President Harris by Ukrainian President Volodymyr Zelenskyy during a joint session of Congress in December 2022 contained Nazi ""SS"" runes."	false
https://www.snopes.com/fact-check/the-rock-keep-america-trumpless-shirt/	"Dwayne ""The Rock"" Johnson was photographed wearing a ""Keep America Trumpless"" T-shirt."	false
https://www.snopes.com/fact-check/biden-dementia-ad/	"An advertising flyer for a Russian ""dementia care facility"" featured a photograph of Joe Biden."	false
https://www.snopes.com/fact-check/biden-little-boy-air-force-one/	In March 2023, President Joe Biden was seen exiting Air Force One with a little boy dressed up as a girl.	false
https://www.snopes.com/fact-check/ukraine-mass-grave/	A photograph of bodies lined up in a ditch shows Ukrainians killed by Russians during Russia's full-scale invasion of Ukraine.	false
https://www.snopes.com/fact-check/instagram-blocked-list/	"Instagram users can see who blocked them by hitting ""share"" and ""other."""	false
https://www.snopes.com/fact-check/simpsons-predict-silicon-valley-bank-crash/	"An old episode of ""The Simpsons"" featured a plot line about a run on a bank called the Silicon Valley Bank."	false
https://www.snopes.com/fact-check/chelsea-clinton-george-soros-nephew/	Chelsea Clinton is married to George Soros' nephew.	false
https://www.snopes.com/fact-check/nancy-pelosi-ray-epps-phone-jan-6/	Evidence gathered via Freedom of Information Act requests show a dozen calls between the cellphone of Arizona Trump supporter Ray Epps and the office of then-U.S. House Speaker Nancy Pelosi in the week before the Jan. 6 attack on the U.S. Capitol.	false
https://www.snopes.com/fact-check/duck-art-stamp-crime/	It is a federal crime in the U.S. to enter a design in the Federal Duck Stamp Art Contest if waterfowl are not the dominant feature of the design.	false
https://www.snopes.com/fact-check/gladiator-airplane-movie-mistake/	"An airplane is visible in a scene in the movie ""Gladiator,"" which was set in ancient Rome."	false
https://www.snopes.com/fact-check/balloon-breasted-trump/	A photograph shows President Trump with balloons stuffed into his shirt.	false
https://www.snopes.com/fact-check/peter-dinklage-seinfeld/	"In the 1995 ""Seinfeld"" episode ""The Wink,"" a wake-up call to Elaine is voiced by Peter Dinklage in an uncredited role."	false
https://www.snopes.com/fact-check/asteroid-moon-collision/	A video authentically shows an asteroid colliding with the moon.	false
https://www.snopes.com/fact-check/pokemon-satanist-anti-christian-inverview/	The creator of Pokémon said in an interview that the game is anti-Christian, and was developed with Satanists in mind.	false
https://www.snopes.com/fact-check/fake-tweet-elon-musk/	"On March 4, 2023, Elon Musk tweeted, ""Effective immediately, all remaining twitter employees who are a 7 or below are now fired."""	false
https://www.snopes.com/fact-check/dragon-ball-creator-interview-no-black-characters/	On Feb. 24, 2023, Dragon Ball anime series creator Akira Toriyama gave an interview about the lack of Black characters in the series.	false
https://www.snopes.com/fact-check/brian-sicknick-fire-extinguisher/	U.S. Capitol Police Officer Brian Sicknick died after being struck with a fire extinguisher during the pro-Trump Capitol riot on Jan. 6, 2021.	false
https://www.snopes.com/fact-check/sydney-harbor-sea-level-rise/	Two photographs taken in different centuries of Fort Denison in Sydney Harbor show that the sea level in that area has not changed in over 100 years, thus disproving climate change.	false
https://www.snopes.com/fact-check/no-justin-bieber-is-not-dead/	Justin Bieber was reported to have died in early March 2023.	false
https://www.snopes.com/fact-check/steve-harvey-death-hoax/	Steve Harvey has died.	false
https://www.snopes.com/fact-check/jfk-plot-in-this-country-to-enslave/	"President John F. Kennedy said: ""There's a plot in this country to enslave every man, woman and child. Before I leave this high and noble office, I intend to expose this plot."""	false
https://www.snopes.com/fact-check/wef-legalize-marriage-animals/	In March 2023, the World Economic Forum ordered governments to give people the right to marry animals to promote diversity and inclusion.	false
https://www.snopes.com/fact-check/trump-mob-capitol/	Antifa, not a mob of Trump supporters, violently clashed with police and broke into the U.S. Capitol on Jan. 6, 2021.	false
https://www.snopes.com/fact-check/oprah-winfrey-tragedy-keto-gummies/	Oprah Winfrey died or suffered a tragedy in or before early May 2022. She also endorsed keto weight loss gummies that were created by Weight Watchers.	false
https://www.snopes.com/fact-check/dr-phil-robin-mcgraw-divorce/	A divorce between television psychologist Dr. Phil McGraw and his wife, Robin McGraw, is in the works.	false
https://www.snopes.com/fact-check/back-to-the-future-4-be-coming-out-in-2023/	"""Back to the Future 4"" is expected to be released sometime in 2023."	false
https://www.snopes.com/fact-check/essex-police-tweet-minority-ethnic-officers/	The U.K.'s Essex Police tweeted, “We’re hiring! Essex Police aims to be the first county-level police force in Britain composed of at least 50% Black, Asian, and minority ethnic officers! If you’re from the correct background you can submit a streamlined application without your CV.”	false
https://www.snopes.com/fact-check/facebook-posts-made-public/	Posting a legal notice on your Facebook wall or Instagram feed will protect you from having all your posts and photos made public.	false
https://www.snopes.com/fact-check/volodymyr-zelenskyy-cocaine-video/	A video that surfaced in spring 2022 showed cocaine on the desk of Ukrainian President Volodymyr Zelenskyy during a video call with Elon Musk.	false
https://www.snopes.com/fact-check/john-fetterman-dead/	After checking himself into a hospital for clinical depression in mid-February 2023, U.S. Sen. John Fetterman died.	false
https://www.snopes.com/fact-check/biden-military-national-draft/	In a February 2023 video message, U.S. President Joe Biden invoked the Selective Service Act, which will draft 20-year-olds through lottery to the military as a result of a national security crisis brought on by Russia’s invasion of Ukraine.	false
https://www.snopes.com/fact-check/new-facebook-rule-tomorrow/	A new Facebook rule starts tomorrow that allows the company to use your photos in court and also makes all of your posts and deleted messages public.	false
https://www.snopes.com/fact-check/marjorie-taylor-greene-3-toes/	U.S. Rep. Marjorie Taylor Greene only has three toes on each foot.	false
https://www.snopes.com/fact-check/elon-musk-the-view/	"Tesla CEO Elon Musk offered $17 and a coupon for a free appetizer at Applebee's to buy the ""The View"" talk show."	false
https://www.snopes.com/fact-check/video-8-supernatural-car-crashes/	A video shows a series of supernatural car accidents in which the vehicles can be seen crashing into nothing.	false
https://www.snopes.com/fact-check/farting-negate-covid19-masks/	Wearing a mask to prevent the spread of COVID-19 is unnecessary because the disease can also be spread via farts.	false
https://www.snopes.com/fact-check/oreos-fat-pork-milk/	Oreo cookies are made with pork products and forbidden for Muslims.	false
https://www.snopes.com/fact-check/destruction-of-taiwan/	"U.S. President Joe Biden said, ""Wait until you see our plan for the destruction of Taiwan."""	false
https://www.snopes.com/fact-check/facebook-start-charging-summer/	"Meta announced plans that they will soon begin charging people ""this summer"" to use Facebook."	false
https://www.snopes.com/fact-check/pfizer-covid-19-vaccine-fetal-cells/	The Pfizer COVID-19 vaccine contains cells from an aborted fetus.	false
https://www.snopes.com/fact-check/twitter-ukrainian-flag-emoji/	"In February 2023, Twitter alerted users they could no longer use the Ukrainian flag emoji unless they paid for ""Twitter Blue"" status."	false
https://www.snopes.com/fact-check/biden-fall-air-force-one-disembarked/	A video authentically shows U.S. President Joe Biden tumbling down airplane stairs as he disembarked from Air Force One on a trip to Poland in February 2023.	false
https://www.snopes.com/fact-check/five-scientists-plane-crash/	Five environmental scientists en route to a train derailment disaster in East Palestine, Ohio, in early 2023 were killed in a plane crash.	false
https://www.snopes.com/fact-check/volodymyr-zelenskyy-body-double/	"Video footage captured Ukrainian President Volodymyr Zelenskyy's ""body double"" walking behind him in February 2023."	false
https://www.snopes.com/fact-check/obama-surrender-world-order/	"President Obama told an audience in Europe ordinary Americans are ""too small-minded to govern their own affairs"" and should ""surrender their rights"" to an ""all-powerful sovereign."""	false
https://www.snopes.com/fact-check/cdc-lethal-exposure-vinyl-chloride-profile/	"The U.S. Centers for Disease Control and Prevention increased what it considers the ""lethal exposure"" threshold of vinyl chloride, a toxic chemical released due to the February 2023 Ohio train derailment, mere days or weeks before the incident."	false
https://www.snopes.com/fact-check/omar-nationwide-ban-bacon/	"U.S. Rep. Ilhan Omar proposed a nationwide ban on ""unhealthy and immoral"" bacon."	false
https://www.snopes.com/fact-check/russia-biden-safety/	Russia guaranteed Joe Biden's safety before his surprise visit to Kyiv on Feb. 20, 2023.	false
https://www.snopes.com/fact-check/aunt-jemima-millionaire/	Nancy Green died a millionaire from the money she earned portraying the fictional Aunt Jemima in promotional settings.	false
https://www.snopes.com/fact-check/no-putin-doesnt-ride-bears/	A photograph shows Russian President Vladimir Putin riding a bear.	false
https://www.snopes.com/fact-check/amazon-alexa-world-war-iii-russia/	Amazon’s Alexa predicted that World War III will begin on Nov. 23, 2023, with a Russian attack on Germany.	false
https://www.snopes.com/fact-check/lincoln-with-cat/	A photograph authentically shows Abraham Lincoln with a cat on his lap.	false
https://www.snopes.com/fact-check/fbi-substation-marines/	"U.S. Marines ""gunned down criminal FBI agents trying to sabotage an electrical substation in Meridian, Idaho."""	false
https://www.snopes.com/fact-check/fox-news-entertainment-switch/	"Fox News changed its accreditation from ""news"" to ""entertainment."""	false
https://www.snopes.com/fact-check/brendan-fraser-autograph-real/	"An image shows a genuine autographed photo from actor Brendan Fraser that reads: ""I like the Steak! It was my favorite part I was in the Mummy."""	false
https://www.snopes.com/fact-check/biden-white-americans-video/	A video of U.S. President Joe Biden from 2015 shows him promoting an agenda to make “white Americans” of European descent an “absolute minority” in the U.S. through “nonstop” immigration of people of color.	false
https://www.snopes.com/fact-check/enormous-grasshopper-montana/	A photograph shows a man holding a 3-foot grasshopper.	false
https://www.snopes.com/fact-check/nfl-or-nba-congress-crimes-video/	In a viral video, a long list of crimes first presented as having been committed by NBA or NFL players is revealed, correctly, to have been committed by members of the U.S. Congress.	false
https://www.snopes.com/fact-check/valentines-day-invented-greeting-card-companies/	Valentine's Day was invented by greeting card companies.	false
https://www.snopes.com/fact-check/prostitute-gerda-puridle-eyelashes/	A prostitute named Gerda Puridle invented elongated eyelashes in the 1880s.	false
https://www.snopes.com/fact-check/dash-baby-cradle/	"Chevrolet promoted the portion of the 1960 Corvair behind the passenger seats as a ""baby cradle"" that was ""a safe, comfortable way to carry your baby"" because it was the ""warmest place in the car … and the vibrations from the engine would lull the baby to sleep."""	false
https://www.snopes.com/fact-check/patrick-mahomes-did-not-test-positive-for-drugs-after-super-bowl-lvii/	Kansas City Chiefs quarterback Patrick Mahomes tested positive for performance-enhancing drugs (PEDs) after Super Bowl LVII.	false
https://www.snopes.com/fact-check/kelly-ripa-leaving-live-show-skincare-products/	"Kelly Ripa is leaving ""Live with Kelly and Ryan"" to pursue a skincare product line."	false
https://www.snopes.com/fact-check/rihanna-satanic-pentagram-super-bowl/	"Rihanna wore a ""satanic"" pentagram symbol on her costume while performing at the Super Bowl LVII halftime show on Feb. 12, 2023."	false
https://www.snopes.com/fact-check/challenger-crew-alive/	The seven astronauts supposedly killed in the 1986 Space Shuttle Challenger explosion are quietly living out their lives in the U.S.	false
https://www.snopes.com/fact-check/domestic-violence-super-bowl-sunday/	More women are victims of domestic violence on Super Bowl Sunday than on any other day of the year.	false
https://www.snopes.com/fact-check/origin-of-knocked-up-slavery/	The phrase “knocked up,” referring to pregnancy, originated with U.S. slavery.	false
https://www.snopes.com/fact-check/doug-williams-black-quarterback/	"Before Super Bowl XXII in 1988, a reporter asked Washington Redskins quarterback Doug Williams, ""How long have you been a black quarterback?"""	false
https://www.snopes.com/fact-check/avoiding-future-plague-psa/	A video shows a genuine public service announcement from 1956 about how people can avoid a future plague.	false
https://www.snopes.com/fact-check/can-you-predict-an-earthquake/	Earthquakes, such as the ones in Turkey and Syria in February 2023, can be scientifically and accurately predicted.	false
https://www.snopes.com/fact-check/did-biden-poop-his-pants-in-rome/	U.S. President Joe Biden pooped his pants during a meeting with Pope Francis in Rome.	false
https://www.snopes.com/fact-check/salman-rushdie-peaceful-muslims/	Author Salman Rushdie said, “The large majority of peaceful Muslims don’t matter because I was attacked by just one Muslim who followed Quran. All religions are not the same because they have not codified death to whoever does not believe in their religion. On my life I want to warn the world that Islam will not rest until every other society, culture, or religion is either annihilated or converted.”	false
https://www.snopes.com/fact-check/kamala-harris-mask-state-of-the-union/	Video accurately showed someone claiming to be U.S. Vice President Kamala Harris sitting behind U.S. President Joe Biden at his State of the Union speech on Feb. 7, 2023. The person’s mask appears to be slipping off through loose-appearing skin around her neck, proving that she is posing as Harris.	false
https://www.snopes.com/fact-check/princess-bajrakitiyabha-thailand-pfizer-vaccine/	Because Thai Princess Bajrakitiyabha Narendira Debyavati fell into a coma weeks after receiving a third dose of the Pfizer COVID-19 vaccine, the government of Thailand is banning Pfizer vaccines from the country and suing the company for damages.	false
https://www.snopes.com/fact-check/super-bowl-lvii-script-leaked/	"In early 2023, the ""script"" for Super Bowl LVII was leaked, which showed that the Philadelphia Eagles would defeat the Kansas City Chiefs by a score of 37-34."	false
https://www.snopes.com/fact-check/john-adams-quote-conquer-enslave-country/	"John Adams once said, ""There are two ways to conquer and enslave a country. One is by the sword. The other is by debt."""	false
https://www.snopes.com/fact-check/goofy-cow-or-dog/	The Disney cartoon character Goofy was modeled after a breed of Scottish cow.	false
https://www.snopes.com/fact-check/dolly-parton-allegations-cbd-gummies/	Allegations against country superstar Dolly Parton have been confirmed. Also, she endorsed CBD gummies.	false
https://www.snopes.com/fact-check/ben-shapiro-sister-tweets/	"Ben Shapiro tweeted about the idea of having a ""beautiful"" and ""hot sister"" and said he stares at her pictures for hours."	false
https://www.snopes.com/fact-check/jane-fonda-pows/	During a trip to North Vietnam, Jane Fonda turned smuggled messages from U.S. POWs over to their captors.	false
https://www.snopes.com/fact-check/simpsons-predict-coronavirus/	"""The Simpsons"" TV show predicted the 2020 new coronavirus outbreak in a 1993 episode."	false
https://www.snopes.com/fact-check/google-g-spot/	"A Google product designed to compete with Apple's AirTag and Samsung's SmartTag is named the ""G-Spot."""	false
https://www.snopes.com/fact-check/einstein-technology-quote/	"Albert Einstein said ""I fear the day that technology will surpass our human interaction. The world will have a generation of idiots."""	false
https://www.snopes.com/fact-check/mandatory-penis-inspection-high-school/	"""Mandatory Penis Inspection"" flyers posted in high schools across the U.S. and elsewhere are authentic notifications from school administrators."	false
https://www.snopes.com/fact-check/elon-musk-bought-gm-rumor/	Elon Musk bought General Motors.	false
https://www.snopes.com/fact-check/facebook-hack-hurt-offend/	Hackers are seizing control of Facebook accounts to post insulting, hurtful, and offensive messages on the walls of friends.	false
https://www.snopes.com/fact-check/kitchenaid-recall-lead/	"Whirlpool Corporation and KitchenAid recalled attachments for its popular stand mixers due to ""extreme amounts of lead."""	false
https://www.snopes.com/fact-check/tina-turner-youtube-death-hoax/	Singer Tina Turner died in January 2023, after a battle with laryngeal cancer.	false
https://www.snopes.com/fact-check/damar-hamlin-covid-body-double/	"After Damar Hamlin collapsed from cardiac arrest during an NFL game on Jan. 2, 2023, he died due to the COVID-19 vaccine, and a ""body double"" began standing in for him at public appearances."	false
https://www.snopes.com/fact-check/bottle-tires-parked/	Drivers should always put a plastic bottle on their tires when parked.	false
https://www.snopes.com/fact-check/covid-vaccine-infertility/	COVID-19 vaccines threaten people's fertility, no matter their type of reproductive systems.	false
https://www.snopes.com/fact-check/robin-williams-role-the-shining/	"Before choosing Jack Nicholson for the role, director Stanley Kubrick considered hiring Robin Williams to play the main character, Jack Torrance, in the horror film ""The Shining."""	false
https://www.snopes.com/fact-check/boebert-mass-shootings/	"Rep. Lauren Boebert said that ""a mass shooting is a small price to pay to protect our 2nd Amendment rights."""	false
https://www.snopes.com/fact-check/jaden-smith-is-not-dead/	Actor Will Smith announced the death of his son, Jaden, in January 2023.	false
https://www.snopes.com/fact-check/radiohead-fans-left-red-faced-after-applauding-tuning-session/	A news article was published claiming that Radiohead fans were embarrassed after wildly applauded a tuning session.	false
https://www.snopes.com/fact-check/praying-hands-cloud-formation/	A viral video authentically shows a cloud formation that looks uncannily like a pair of praying hands.	false
https://www.snopes.com/fact-check/pilf-california-mail-in-ballots-2022/	"California ""lost"" over 10 million mail-in ballots in 2022."	false
https://www.snopes.com/fact-check/moderna-ceo-davos-covid-vaccine/	"The CEO of Moderna ""admitted"" during the 2023 World Economic Forum meeting in Davos that the company was making a COVID-19 vaccine in January of 2020 ""before SARS-CoV-2 even had a name."""	false
https://www.snopes.com/fact-check/alec-baldwin-shooting-incident/	"Alec Baldwin said ""How about i just fuckin' shoot the both of ya"" before firing a prop gun that killed Halyna Hutchins."	false
https://www.snopes.com/fact-check/ayanna-pressley-iq-is-a-measure-of-whiteness/	"Massachusetts Congresswoman Ayanna Pressley once tweeted, ""IQ is a measure of whiteness."""	false
https://www.snopes.com/fact-check/meaning-of-ar-in-ar-15-firearm/	"The ""AR"" in AR-15 stands for assault rifle."	false
https://www.snopes.com/fact-check/new-pfizer-docs-vaccines-pregnancy/	Pfizer Inc. admitted in documents released by the Food and Drug Administration, as part of a Freedom of Information Act request, that the COVID-19 vaccine was unsafe to get during pregnancy.	false
https://www.snopes.com/fact-check/wef-hiring-unvaccinated-pilots-to-fly-to-davos/	The World Economic Forum was hiring unvaccinated pilots to transport the wealthy and powerful to the annual meeting in Davos, Switzerland, in January 2023.	false
https://www.snopes.com/fact-check/no-actor-goldie-hawn-is-not-dead/	Actress Goldie Hawn has died.	false
https://www.snopes.com/fact-check/who-ihr-amendments/	The World Health Organization is holding a secret meeting that will greatly expand its legal authority.	false
https://www.snopes.com/fact-check/biden-documents/	Federal law does not give U.S. vice presidents authority to declassify government documents.	false
https://www.snopes.com/fact-check/republicans-cancel-mrs-doubtfire/	"Arizona Republicans were trying to cancel ""Mrs. Doubtfire."""	false
https://www.snopes.com/fact-check/cher-death-hoax/	Singer and actress Cher died in December 2022 or January 2023.	false
https://www.snopes.com/fact-check/tom-brady-cbd-gummies/	Tom Brady endorsed CBD gummies.	false
https://www.snopes.com/fact-check/irs-privately-owned-department-of-treasury/	"The IRS is a ""privately owned company"" that contracts with the U.S. Department of Treasury."	false
https://www.snopes.com/fact-check/pete-buttigieg-breastfeeding-device/	A photograph authentically shows U.S. Secretary of Transportation Pete Buttigieg wearing a breastfeeding device.	false
https://www.snopes.com/fact-check/bryan-kohberger-vigil-video/	A video shows Bryan Kohberger attending a vigil for Idaho murder victims.	false
https://www.snopes.com/fact-check/biden-ban-gas-stoves-climate-change/	U.S. President Joe Biden’s administration is planning to ban gas stoves over concerns surrounding climate change.	false
